participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,gameId,gameDuration,lane,teamId,championId,spell1Id,spell2Id
YquYkJnSNstiGvpVGetFQ-VncOxpwZPuiKCGGwCIStJ7Nfg,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224,0,0,0,0,0,0.0,0.0,0,1,0,0,0.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,0,0,0,9111,0,0,0,9103,0,0,0,8014,0,0,0,8139,0,0,0,8135,0,0,0,8000,8100.0,5005,5008,5002,2264564453,955,NONE,100,236,4,7
7mjUvZl_K3GB8xtH59eXQj7iYAdJalqchYRhvWumSMIh1OOkGwUs4T7S,False,6029,2031,0,1001,1036,0,3340,1,1,1,0,1,0,567,0,0,0,0,0,25233,6731,15959,2542,0,658,119,539,0,1613,1,3313,1192,0,4,3,4806,1800,3005,0,3896,2250,0,0,6,40,25.0,1.0,168,6,0,0,3.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,0,0,0,9111,4,40,0,9104,0,0,0,8014,19,0,0,8143,26,0,0,8135,177,2,0,8000,8100.0,5005,5008,5002,2264564453,955,NONE,100,64,4,11
xlGMfIW3G45WElTwqjv3xyDhagC8eRtKAf1M9YRt-b-4W8U,False,3854,2031,6662,0,3009,0,3340,5,1,2,3,1,2,485,0,0,0,0,0,16546,677,14736,1132,136,3274,154,2879,240,2040,4,4261,0,0,4,9,6216,1557,3874,785,5541,4350,0,0,38,0,0.0,0.0,282,10,0,0,3.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,204,140,0,8463,159,0,0,8473,421,0,0,8453,332,99,0,8009,760,0,0,9104,0,0,0,8400,8000.0,5005,5008,5002,2264564453,955,NONE,100,235,4,21
3Vn1FsWi9VuuOKnkc-qqfdbel8nb1PWKMJwZHNvIJoWzXAw,False,1056,6653,2031,0,1001,0,3340,2,5,6,0,1,0,215,0,0,0,0,0,62010,55956,5908,144,0,6601,5821,634,144,23,1,3404,549,549,8,16,8246,3881,3887,477,5956,4725,0,0,113,4,4.0,0.0,57,11,1,0,5.0,1.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,611,0,0,8126,225,0,0,8138,16,0,0,8105,11,4,0,8473,398,0,0,8451,116,0,0,8100,8400.0,5008,5008,5003,2264564453,955,NONE,100,136,4,3
71QTMKVqqN09NSfd7qDqJ0z6UYh29iFAXcxaYKr2sx-HDIo,False,1055,3181,3047,1036,1036,0,3364,2,4,1,0,1,0,423,0,0,0,0,0,42266,0,41629,637,0,6058,0,5421,637,777,1,2812,28,28,12,12,7852,2139,4057,1656,5629,5450,0,0,103,12,12.0,0.0,70,10,2,0,5.0,3.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,552,0,0,8126,227,0,0,8138,3,0,0,8105,8,3,0,8233,8,20,0,8236,4,0,0,8100,8200.0,5005,5008,5003,2264564453,955,NONE,100,133,14,4
s3kjtyOIRD97g4pgbGgt9tpYbS3tL38-lgWgH3A23Gg46l4,True,1054,3047,4633,2031,1043,0,3340,3,0,0,3,1,1,0,0,0,0,0,0,66221,27508,22968,15744,0,3557,1719,782,1054,1150,1,4915,7297,7297,11,2,6337,37,6038,261,7699,6250,2,0,122,8,4.0,0.0,31,12,4,0,8.0,0.0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,65,0,0,8009,432,0,0,9104,0,0,0,8299,29,0,0,8444,478,0,0,8453,169,0,0,8000,8400.0,5005,5008,5002,2264564453,955,NONE,200,887,4,12
kmY4eqa9WuG_B_HDIrJ2OGuvK3L7wKhJXejRI5U0MQhg0ic,True,1056,6655,2055,3020,1052,0,3340,5,2,1,4,1,1,593,0,0,0,0,0,61176,52356,8640,180,0,6445,4871,1447,126,314,1,4118,2117,2070,2,25,5478,2607,2671,200,7200,5685,0,0,120,0,0.0,0.0,268,10,2,0,3.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,545,83,0,8226,250,270,0,8233,6,0,0,8237,237,0,0,9111,309,120,0,8014,144,0,0,8200,8000.0,5005,5008,5003,2264564453,955,NONE,200,99,4,21
QjDFyhMwbZw7G166aDND5JKiGAf1vVHddISJjTm9FkJnxuc,True,2055,3855,2003,3067,3117,1033,3364,0,4,6,0,0,0,339,0,0,0,0,0,11365,4096,4414,2854,0,3011,1956,731,324,385,4,4252,1530,940,18,14,6468,2249,4219,0,4280,3250,0,0,22,0,0.0,0.0,46,8,4,0,7.0,2.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,155,0,0,8463,346,0,0,8473,270,0,0,8242,57,0,0,8321,1,0,0,8347,0,0,0,8400,8300.0,5007,5002,5002,2264564453,955,NONE,200,412,4,14
xGC5J_xnrEGPXR5y6NYH07cYlzl2-8yRgFetReGRQmoJZAQ,True,1036,6672,1042,3006,1055,1018,3363,2,2,0,2,1,1,669,0,0,0,0,0,58808,0,44110,14698,303,5101,0,3987,1113,1067,1,2163,4062,4062,8,4,5330,777,4058,493,6587,6500,1,0,121,4,0.0,4.0,47,10,2,0,3.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,418,296,121,9111,117,40,0,9104,0,0,0,8014,89,0,0,8139,295,0,0,8135,390,2,0,8000,8100.0,5005,5008,5002,2264564453,955,NONE,200,67,3,4
jcW49yZef3xvqzq3vzakB1ESfl32FZfehkwk7R6FF0YEysA,True,3057,2031,3051,3047,1028,0,3340,1,2,1,0,1,0,532,0,0,0,0,0,65767,4356,51826,9584,0,2138,0,1838,300,3372,1,9131,17525,402,8,5,8479,1152,7259,67,5011,3800,2,0,1,84,53.0,8.0,134,9,0,0,4.0,0.0,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,13,108,0,8143,63,0,0,8138,2,0,0,8105,3,1,0,9111,46,40,0,9104,0,0,0,8100,8000.0,5005,5008,5002,2264564453,955,NONE,200,254,4,11
bUOnmTIvB6V89kZgtGey3RP2Yjm8SW3LIEYwIN5Cv_4gufU,False,3814,3158,6630,3042,6676,6694,3364,14,8,7,4,2,4,418,2,0,0,0,0,273150,12835,247368,12946,667,38151,4954,31638,1558,26618,1,33996,36540,2371,31,12,55588,16407,36249,2931,18256,17750,1,0,66,182,117.0,9.0,313,18,0,0,2.0,7.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,356,0,0,9111,2028,420,0,9105,12,0,0,8014,903,0,0,8143,1021,0,0,8135,5679,5,0,8000,8100.0,5008,5003,5002,2264540195,2159,JUNGLE,100,141,4,11
lrHcNocb7uDwxt2zsYo303iBRvDcgK103i8_7O4ch51WLqI,False,4636,3157,3102,3100,0,3020,3364,9,13,3,3,1,1,330,0,0,0,0,0,100729,59711,24970,16048,0,24930,19916,3315,1698,1040,1,14746,4782,0,24,18,27780,11229,13901,2649,12913,13200,0,0,146,8,4.0,0.0,117,15,0,0,7.0,6.0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8112,1321,0,0,8143,892,0,0,8138,30,0,0,8105,13,5,0,8226,250,566,0,8237,500,0,0,8100,8200.0,5008,5008,5003,2264540195,2159,MIDDLE,100,105,4,14
kmY4eqa9WuG_B_HDIrJ2OGuvK3L7wKhJXejRI5U0MQhg0ic,False,6631,1057,3742,3075,3066,3047,3340,1,8,3,0,1,0,471,0,0,0,0,0,243391,30901,206145,6345,14,9513,1271,8242,0,3582,1,25269,10429,10203,11,16,27373,7955,18021,1397,13498,12575,3,0,292,7,5.0,0.0,840,18,1,0,8.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,40,0,9111,133,80,0,9104,29,10,0,8014,97,0,0,8446,3485,0,0,8451,246,0,0,8000,8400.0,5005,5008,5003,2264540195,2159,TOP,100,150,4,12
